,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
106,0.94072807,0.94093144,0.9407286,0.94093865,0.9409485,0.94054306,0.9406625,0.9405558,0.9491345,0.9412608,0.9406497,0.9420042,0.9409655,0.94149315,0.9419227,0.94112384,0.9496243,0.9425744,0.94185275,0.9416089,0.9411843,0.94113225,0.9425232,0.9419745,0.9522269,0.9420981,0.9416438,0.9415445,0.9414522,0.94099975,0.94150335,0.9415061,0.94290566,0.9499959,0.9469641,0.9470724,0.9549448,0.94033724,0.9414138,0.9415122,0.9409179,0.9410729,0.94375956,0.9431626,0.94131565,0.9426594,0.9428687,0.942985,0.9444333,0.9416659,0.9408759,0.9409834,0.9409049,0.9412286,0.9411196,0.94101566,0.94125056,0.9410913,0.95291716,0.94667214,0.94874555,0.9460606,0.941174,0.94307184,0.94298285,0.9568542,0.9447172,0.94346523,0.9539417,0.9428706,0.9424776,0.9419177,0.94229233,0.94112265,0.94139934,0.94097793,0.94413435,0.9417796,0.9421682,0.9523187,0.9408842,0.94194156,0.9423469,0.9427629,0.9443149,0.9472226,0.9588197,0.9420662,0.94642174,0.9409096,0.9415111,0.9424221,0.9419526,0.94218534,0.9414547,0.94212323,0.94311893,0.9450222,0.9450112,0.9468869,0.9421057,0.9421773,0.94494,0.9446324,0.94465536,0.9440108,0.9448013,0.94570166,0.94606924,0.9481136,0.9474422,0.9491782,0.9460182,0.94162726,0.9416248,0.94508016,0.94103277,0.9410583
107,0.9407506,0.94095045,0.94076127,0.9409425,0.94094306,0.94054693,0.9406659,0.9405774,0.9496599,0.9412834,0.94066405,0.94210607,0.94099563,0.9415205,0.94195664,0.94111794,0.94994307,0.94254124,0.94184554,0.941609,0.9412135,0.94112694,0.94261616,0.9420727,0.9521759,0.94223183,0.94164646,0.9415858,0.94147587,0.94108397,0.9415182,0.9414963,0.9430025,0.9499995,0.9469503,0.94696593,0.9551985,0.9403539,0.9415151,0.9416262,0.9409432,0.94109315,0.9439743,0.9433528,0.9412763,0.942741,0.9428397,0.94301516,0.9446212,0.94172287,0.94093966,0.9410235,0.94092745,0.9412553,0.941148,0.9410448,0.94129556,0.941144,0.95285815,0.9465906,0.9486641,0.94610155,0.9412432,0.9431761,0.9429862,0.9569328,0.94490004,0.94353646,0.95410347,0.9428866,0.9425868,0.94199973,0.94237536,0.94114494,0.9414631,0.94101465,0.9443769,0.94186234,0.94229066,0.9520135,0.94091296,0.9420097,0.9424766,0.94288045,0.94459933,0.94757,0.95960045,0.9421035,0.94667315,0.94092,0.94152933,0.94245887,0.94193345,0.94220495,0.94149595,0.9421453,0.9432123,0.9450446,0.9450233,0.9468866,0.94214755,0.9421968,0.94511884,0.9446914,0.94475293,0.9440307,0.9450036,0.9459127,0.94635785,0.94843554,0.94734156,0.9497265,0.94653857,0.94168574,0.9416202,0.94527256,0.9410936,0.9410884
108,0.94093156,0.941206,0.940936,0.94123274,0.94112605,0.94073534,0.94084406,0.94075733,0.9509674,0.9416215,0.94084567,0.9425935,0.9412275,0.941939,0.9424691,0.9414653,0.95100474,0.943076,0.9422878,0.94197214,0.9414014,0.941396,0.9429312,0.94242096,0.9535106,0.9425932,0.94203204,0.9419069,0.9417341,0.94125384,0.94190925,0.9418444,0.94346046,0.95108485,0.94775367,0.94805855,0.95604146,0.9404427,0.941823,0.941929,0.9411745,0.9413808,0.9445439,0.9438027,0.9416815,0.94316083,0.94342273,0.9434807,0.9452082,0.9420657,0.9410899,0.94123167,0.9411302,0.9415624,0.9414636,0.94126827,0.94165176,0.9413636,0.9547282,0.9476495,0.9500314,0.946874,0.9414353,0.94355905,0.9436119,0.9583219,0.94541883,0.9441449,0.95553726,0.9434259,0.9429386,0.9423017,0.94264734,0.9415052,0.94175017,0.9412796,0.9447248,0.94212645,0.94268245,0.95358056,0.9410783,0.9424778,0.9427927,0.94348204,0.9452379,0.94831026,0.96053815,0.94259053,0.9474345,0.9411205,0.9419096,0.94278586,0.9423402,0.9425893,0.9418186,0.94264096,0.9437358,0.94569033,0.94577837,0.94769853,0.9425099,0.9426241,0.945786,0.94536495,0.9456637,0.94463384,0.9456812,0.9466063,0.9467559,0.9495571,0.9481506,0.9502674,0.94717,0.94197446,0.9419807,0.9461502,0.941351,0.94133914
109,0.9403644,0.9404914,0.94036657,0.9404611,0.9403679,0.94023246,0.9402938,0.94028986,0.9496815,0.9406712,0.9402973,0.9413767,0.94052213,0.94088143,0.9411514,0.9405414,0.9490646,0.94142634,0.9409058,0.94080293,0.94049555,0.9405079,0.9413556,0.9412563,0.9486522,0.94136655,0.9408212,0.94078463,0.94071114,0.94058675,0.9408007,0.9406827,0.94171727,0.94725424,0.94406354,0.94422907,0.9522902,0.94014627,0.9409251,0.9409718,0.9404733,0.94055825,0.9426354,0.942216,0.94061226,0.9415922,0.941687,0.94182473,0.94314635,0.94097304,0.94042623,0.9404726,0.9404146,0.9406606,0.9406161,0.9404911,0.94078606,0.94059646,0.951413,0.94450206,0.9463222,0.9440513,0.9407013,0.9418792,0.9417959,0.9524996,0.9432162,0.94234407,0.9501568,0.9416249,0.9413569,0.94099706,0.9412134,0.9406726,0.9408274,0.9405464,0.94298446,0.9411393,0.941466,0.94790554,0.9404563,0.9412573,0.94143015,0.94184345,0.9434982,0.94641364,0.95827484,0.9411585,0.9446559,0.9404156,0.94076806,0.9411678,0.9409308,0.94109106,0.94073635,0.94121885,0.9420143,0.94285125,0.9428832,0.9441388,0.94114655,0.94123214,0.9432819,0.94305164,0.94313556,0.94235456,0.9434124,0.9441531,0.94447005,0.94706815,0.9441676,0.94793534,0.94539195,0.9408255,0.9408384,0.9441084,0.94058156,0.94057614
110,0.9409207,0.9411698,0.9409593,0.9412215,0.94113344,0.94072974,0.9408216,0.9407485,0.95133245,0.94159317,0.94084996,0.94258827,0.94125175,0.941882,0.9424537,0.94142735,0.95127803,0.94299114,0.9422012,0.9419043,0.9413886,0.94139504,0.9429876,0.9425294,0.95301586,0.94262224,0.942027,0.9418896,0.9417225,0.941292,0.94186246,0.9418079,0.94353396,0.9510589,0.94747406,0.9477433,0.95615333,0.9404463,0.94188976,0.9419667,0.94115394,0.9413438,0.94456214,0.9439852,0.94161034,0.94319415,0.9433806,0.94355774,0.9453672,0.9421164,0.9411228,0.94127584,0.9411258,0.9415787,0.9414477,0.9412826,0.94161993,0.94139403,0.95443946,0.9476332,0.9499574,0.94698864,0.94149965,0.9436624,0.9435847,0.95844984,0.9455063,0.94410944,0.95541495,0.94341403,0.94297093,0.94233274,0.9427303,0.94151765,0.94175977,0.941289,0.94492847,0.9421767,0.9426682,0.95318013,0.9410906,0.94253993,0.942884,0.94347954,0.94537467,0.94822437,0.96056414,0.9425333,0.94740754,0.941098,0.94191694,0.94278544,0.9423055,0.9426061,0.9418117,0.9426143,0.94379693,0.94568306,0.9457117,0.9475586,0.94252104,0.94263095,0.9459405,0.9453299,0.9456651,0.94455314,0.94591314,0.9466427,0.94694084,0.94955987,0.94794935,0.9507258,0.9476215,0.9419852,0.94196415,0.94606197,0.94140327,0.94135255
111,0.9411156,0.9414137,0.94112194,0.9414045,0.94137603,0.9408641,0.9410179,0.94089323,0.9514977,0.94188553,0.94102085,0.9428832,0.9414554,0.94218785,0.94278055,0.94167316,0.9515719,0.94348407,0.94265366,0.94230485,0.9417437,0.94163173,0.94344544,0.9428052,0.95445246,0.94301796,0.94234496,0.9422419,0.94208,0.9415069,0.9421805,0.9421708,0.943896,0.95188063,0.9485671,0.9487878,0.9572065,0.94055325,0.942108,0.9422526,0.9413946,0.9415969,0.9451218,0.9442727,0.9419131,0.94364387,0.943824,0.94398475,0.94577724,0.94238293,0.94134456,0.9414895,0.94138163,0.94181204,0.9416931,0.9415266,0.94187444,0.9416314,0.9551125,0.94823045,0.950733,0.9475746,0.94173425,0.9440974,0.9440404,0.95935607,0.94614667,0.94459903,0.95648056,0.9438578,0.94344753,0.9427418,0.9431804,0.94168204,0.9420519,0.94147813,0.94533306,0.9425129,0.94306093,0.95461524,0.9413211,0.9427734,0.943271,0.9438681,0.9457715,0.94896793,0.96141803,0.9429435,0.9482778,0.94135004,0.9421903,0.94328606,0.94270253,0.9430162,0.94211686,0.9429781,0.94416755,0.9464123,0.9464265,0.9486672,0.9429231,0.9430204,0.9464699,0.9459842,0.9461739,0.9452587,0.9462866,0.94725,0.9476474,0.9501127,0.94920546,0.9512822,0.9479418,0.9423256,0.9422899,0.9466398,0.9415912,0.9415887
112,0.9408229,0.9410254,0.94079345,0.94105405,0.9410071,0.9406267,0.94072706,0.9406385,0.9499474,0.9414024,0.94073325,0.9422406,0.94108754,0.941658,0.9421481,0.9412537,0.95012677,0.9427156,0.94198287,0.94173026,0.94126487,0.9412531,0.94270766,0.9421683,0.95281255,0.9423124,0.9417945,0.94168884,0.94155586,0.9411351,0.9416731,0.94164604,0.94319534,0.95041144,0.94730246,0.9474135,0.95540035,0.9403824,0.9416284,0.9417569,0.9410192,0.94119817,0.9441677,0.9434331,0.9414467,0.9429205,0.9430203,0.9431769,0.9448485,0.941834,0.9409822,0.9410906,0.94100493,0.94136065,0.9412588,0.94113815,0.94141734,0.94120955,0.953298,0.9468784,0.94921386,0.94639033,0.94131446,0.94334793,0.9432088,0.95760506,0.94496846,0.94379437,0.95491207,0.94307303,0.94271255,0.94208705,0.94243246,0.94127905,0.9415779,0.9411265,0.9444641,0.9419265,0.94243234,0.9527542,0.94097424,0.94216603,0.9425441,0.9430697,0.9447088,0.9477503,0.9601605,0.9422942,0.94689226,0.94099134,0.9416954,0.9425792,0.94205815,0.9423662,0.94160444,0.942326,0.94337225,0.9453364,0.9453303,0.9471974,0.9422618,0.9423215,0.9454637,0.9448787,0.94511783,0.94429916,0.9452302,0.9461016,0.9463682,0.9486787,0.9474976,0.9498296,0.94674456,0.9417669,0.941711,0.9455448,0.941184,0.9411748
113,0.94179547,0.94220644,0.94175273,0.94215596,0.9420273,0.9413925,0.94162655,0.94147974,0.9537433,0.942819,0.94155073,0.94401425,0.9422296,0.9432759,0.9439553,0.9424845,0.9539289,0.9449633,0.94373775,0.94338787,0.94258416,0.94242007,0.94478303,0.9441048,0.95723,0.94421715,0.9433347,0.94320494,0.9430563,0.94226915,0.9431708,0.9431592,0.9454194,0.95440066,0.95084107,0.95095855,0.95962894,0.9409315,0.9431598,0.9433416,0.94212717,0.94244087,0.94712543,0.9457649,0.94281286,0.9450971,0.94529206,0.9454369,0.9477708,0.94351864,0.9420851,0.94222784,0.9420537,0.9426427,0.9424638,0.94229984,0.9428483,0.94241357,0.9571497,0.95037824,0.9532454,0.9496142,0.94264525,0.9456479,0.9455801,0.9614794,0.948002,0.94632393,0.9595621,0.9453113,0.944849,0.9439529,0.9444654,0.9425095,0.94302577,0.9423172,0.9469972,0.94367146,0.94428843,0.9568833,0.9420727,0.9439369,0.94460595,0.9455474,0.9475158,0.951334,0.9649247,0.94413024,0.9507063,0.9420135,0.9431372,0.9446431,0.94386077,0.9441339,0.9431105,0.94412917,0.9456186,0.9481617,0.9483455,0.950622,0.9441616,0.94417083,0.9483214,0.94786465,0.94789374,0.9469297,0.9479625,0.9493076,0.9495936,0.9525051,0.9514193,0.95440584,0.95042557,0.94336766,0.94333184,0.9487195,0.94232345,0.94235766
114,0.9405,0.94060874,0.9404771,0.9405919,0.94051564,0.94031024,0.94039506,0.94037825,0.95026964,0.94086313,0.940408,0.9416388,0.94068074,0.94104826,0.9414073,0.9406913,0.9497764,0.9417329,0.9411449,0.9410018,0.94068426,0.94067776,0.94170845,0.9415246,0.94982123,0.941676,0.94107056,0.94100815,0.94090533,0.9407686,0.94101787,0.9409022,0.94212437,0.9482764,0.94479054,0.94495386,0.9532335,0.9402064,0.9411538,0.9412194,0.9406202,0.94071054,0.9430609,0.94271713,0.9407817,0.94203186,0.9420421,0.94227505,0.94365054,0.941209,0.9405678,0.9406498,0.9405664,0.94083345,0.9407836,0.9406685,0.94096905,0.94076663,0.9516556,0.94525623,0.9472151,0.9448339,0.94090617,0.94238067,0.94219804,0.9536548,0.9437864,0.94275975,0.9512324,0.9419634,0.94170624,0.9412981,0.94158816,0.9408422,0.94104177,0.9406996,0.94354826,0.9414315,0.9417682,0.9491296,0.9406102,0.94152683,0.9417915,0.94222337,0.9440989,0.94698817,0.95963484,0.94146854,0.94539726,0.94054866,0.9409845,0.941526,0.94115597,0.9414491,0.94091976,0.9414749,0.9424075,0.94351643,0.94354534,0.94494,0.94148487,0.94150025,0.94393694,0.94360673,0.9436852,0.9428742,0.9441109,0.94481987,0.94521713,0.9477284,0.9450394,0.948907,0.9459936,0.9410493,0.9410513,0.94457495,0.9407511,0.9407418
115,0.94053876,0.94066465,0.9405358,0.94066334,0.9405433,0.94034976,0.9404586,0.9404323,0.9527261,0.94101256,0.9404703,0.9419345,0.9407555,0.94119173,0.9416634,0.9408232,0.95107126,0.9419034,0.9413136,0.9410751,0.94073063,0.94068635,0.9418578,0.94166785,0.9501048,0.9418704,0.9411382,0.94113994,0.94098055,0.94083667,0.9411442,0.94095534,0.9422146,0.9486587,0.9449609,0.945397,0.9539252,0.9402265,0.94131356,0.941368,0.94067883,0.9407878,0.94341564,0.94297826,0.9408892,0.9421718,0.94225776,0.94230646,0.94397473,0.9413121,0.94062096,0.9406891,0.94061285,0.9409499,0.9409382,0.9406976,0.9411212,0.9408859,0.95388865,0.9454382,0.94785637,0.94491583,0.9409881,0.9423491,0.94242936,0.95415956,0.94419986,0.9429572,0.9513004,0.9420789,0.94188297,0.9413423,0.9416355,0.94098645,0.94115406,0.9407648,0.94378793,0.94156486,0.9420653,0.9497396,0.9406627,0.9417167,0.9420078,0.94243217,0.94474065,0.9482601,0.96072185,0.94162774,0.9459045,0.94060093,0.94110006,0.94150734,0.94122714,0.9414984,0.9410282,0.9417025,0.9425779,0.94351107,0.9437432,0.9453191,0.9415118,0.9416605,0.94409776,0.943779,0.9441466,0.9431703,0.944451,0.9450614,0.9457641,0.9487735,0.945251,0.9494835,0.9465828,0.9411425,0.94109607,0.9452719,0.9408901,0.9408619
116,0.9409539,0.9412008,0.9409478,0.9411991,0.94115055,0.94072217,0.9408567,0.9407436,0.95053995,0.9415834,0.9408368,0.9424701,0.9412471,0.9418839,0.94242007,0.94141966,0.95068806,0.9430942,0.9422606,0.9419749,0.9414741,0.94139594,0.943077,0.9424651,0.95337737,0.94261307,0.9419895,0.9419177,0.9417775,0.94128567,0.941878,0.94187677,0.9434843,0.9510618,0.9478439,0.94795734,0.9561176,0.9404523,0.94183826,0.94195354,0.9411646,0.9413703,0.9446784,0.9437762,0.94164485,0.94322634,0.9434122,0.94352114,0.94532496,0.9421066,0.94114757,0.9412586,0.94113564,0.94155306,0.9414277,0.9412904,0.941608,0.94138587,0.95400655,0.94753677,0.9498725,0.946898,0.9415115,0.9437041,0.9435394,0.9582734,0.9455478,0.94416535,0.95558816,0.94343424,0.94309086,0.9424013,0.94278055,0.9414262,0.94175893,0.9412917,0.94488007,0.94220364,0.9426786,0.9534547,0.9411432,0.94244653,0.94290006,0.943463,0.94519305,0.94835395,0.96089727,0.9425357,0.94751865,0.94112253,0.9418785,0.94289196,0.9423411,0.94259953,0.94183284,0.94259477,0.9436427,0.94573534,0.94573444,0.9477768,0.9425456,0.94257295,0.9457945,0.945282,0.9455141,0.944732,0.94557315,0.94654673,0.94691503,0.9494097,0.9482618,0.9507464,0.94734067,0.9420183,0.9419536,0.94606376,0.941326,0.94133556
117,0.94098586,0.9413146,0.94103014,0.94128364,0.9412619,0.94077283,0.94092023,0.9407927,0.9508603,0.9416992,0.94090253,0.9426269,0.9412939,0.94201523,0.94255215,0.94152683,0.9510246,0.9432852,0.94248056,0.9421143,0.9416121,0.9414517,0.94322383,0.9425896,0.9539512,0.9427663,0.9421104,0.942056,0.9419403,0.9413415,0.9419634,0.9419721,0.94364,0.9511283,0.94818527,0.94836897,0.9567054,0.94048387,0.9418845,0.94203085,0.9412647,0.9414397,0.9447624,0.94396335,0.9417364,0.94330627,0.9435787,0.9436496,0.945458,0.94219303,0.941234,0.9413412,0.94121265,0.941668,0.9415198,0.9413917,0.9417217,0.94146633,0.95492303,0.9477885,0.9501769,0.947086,0.9415292,0.94378567,0.9437431,0.95895183,0.94585687,0.9442176,0.9555983,0.9436062,0.9432334,0.94252807,0.942928,0.9414946,0.941834,0.9413182,0.9449471,0.9423016,0.94281757,0.9538541,0.9411988,0.942512,0.9429874,0.943596,0.9453849,0.94853926,0.96030605,0.9427056,0.9477358,0.9412088,0.9419924,0.94305086,0.942516,0.9427141,0.9419764,0.94272363,0.94387275,0.946001,0.9459853,0.94812846,0.94268787,0.94284046,0.9460532,0.94563794,0.945747,0.9448776,0.9458586,0.94689894,0.9472015,0.9497031,0.9487713,0.9507808,0.9474469,0.9421528,0.94213843,0.9462708,0.94142574,0.94143087
118,0.9408885,0.941106,0.9408867,0.9410955,0.9410247,0.940642,0.940782,0.9406996,0.9512546,0.9415192,0.9407822,0.94248694,0.9411626,0.94178754,0.94231874,0.941297,0.9511399,0.94288117,0.9420896,0.94183147,0.9413162,0.9412575,0.94280666,0.9423388,0.9528408,0.942542,0.9418471,0.941787,0.9416285,0.9412213,0.9417817,0.94168705,0.94322425,0.95076984,0.94730824,0.94751066,0.95584875,0.94041526,0.9417663,0.9418455,0.9410925,0.9412781,0.9444459,0.94373685,0.9414921,0.9430759,0.943231,0.9433621,0.9450452,0.94195545,0.9410273,0.9411637,0.9410595,0.94144225,0.94137734,0.9411736,0.94155324,0.94130933,0.9542475,0.94734734,0.94962925,0.94657403,0.94143504,0.9434426,0.9434411,0.9574199,0.94537556,0.9440089,0.9547462,0.9431974,0.9427838,0.9421889,0.9426152,0.94138557,0.9416892,0.94118506,0.9447027,0.9421121,0.9425849,0.9529532,0.9410417,0.94236857,0.94275695,0.94331497,0.9452873,0.94843656,0.9610714,0.9424264,0.9473195,0.9410397,0.94172245,0.9426091,0.9421355,0.9424241,0.94166017,0.9424565,0.94352835,0.94534636,0.9454338,0.9473736,0.9423706,0.9424706,0.94547117,0.9451214,0.94536614,0.9444563,0.94551015,0.9463771,0.94684607,0.9494787,0.94778943,0.95033926,0.9472939,0.9418382,0.94181854,0.94603986,0.94127923,0.94127256
119,0.9403501,0.940453,0.94034266,0.9404299,0.9403465,0.940216,0.9402703,0.9402741,0.9500365,0.94063777,0.94028306,0.94134825,0.9404844,0.9408007,0.94109297,0.9405059,0.949146,0.9413314,0.94084936,0.9407264,0.9404675,0.9404691,0.94124705,0.941176,0.9485325,0.9412992,0.94077903,0.94072634,0.94065034,0.94055605,0.9407465,0.94062704,0.94166166,0.94683284,0.9437886,0.94401485,0.9518776,0.940133,0.9408793,0.9409367,0.9404503,0.94051415,0.94239545,0.9422476,0.940559,0.94152963,0.94159126,0.9417788,0.9429705,0.9409064,0.9403942,0.94046026,0.9403868,0.9406188,0.9405763,0.940486,0.9407605,0.9405524,0.9510818,0.94439226,0.9462177,0.94395584,0.9406339,0.9418289,0.94174963,0.952073,0.94310707,0.94218475,0.9495309,0.9415145,0.9412504,0.9409388,0.9411785,0.94064593,0.94077396,0.94050187,0.94285226,0.94110096,0.9413813,0.94760793,0.9404304,0.9411914,0.9413269,0.9418137,0.9435239,0.94609654,0.9575783,0.94113064,0.9444152,0.9403751,0.94071823,0.9410947,0.94084805,0.9410584,0.94067353,0.9411165,0.94195986,0.9427279,0.9428071,0.9438996,0.941107,0.94117403,0.94321996,0.9429907,0.9430622,0.94220495,0.94347596,0.94409406,0.94430065,0.9469915,0.9439715,0.947827,0.94515854,0.9407638,0.9408034,0.94387394,0.94055945,0.9405386
120,0.94079685,0.9409156,0.94075495,0.9409259,0.9407957,0.94051945,0.9406272,0.94062275,0.9530776,0.94137657,0.94069564,0.9424894,0.94107497,0.9415693,0.9421339,0.9410803,0.95207727,0.94234157,0.94167614,0.9414843,0.9410318,0.94105977,0.9423873,0.942208,0.9516709,0.94247085,0.94163185,0.9415386,0.9413343,0.9412036,0.94158494,0.94137865,0.94293094,0.9503013,0.94610333,0.94639,0.9555403,0.9403602,0.941812,0.9418523,0.9409677,0.9410941,0.94421554,0.9437747,0.94120073,0.9429365,0.9427768,0.9431136,0.94482,0.9417644,0.9408833,0.94103724,0.9409478,0.94127375,0.94128066,0.9410199,0.94145924,0.9412129,0.9538808,0.94666755,0.9489465,0.94620854,0.94142663,0.9432233,0.94312364,0.9562005,0.9449592,0.943813,0.9537037,0.9427123,0.94242585,0.94189143,0.9422834,0.94134706,0.9416166,0.9410992,0.9447501,0.9420253,0.942584,0.95147914,0.9409218,0.9422923,0.9426056,0.9430996,0.94557196,0.9488888,0.962883,0.9421898,0.9469851,0.9408833,0.9415266,0.9421464,0.941662,0.942147,0.94136375,0.94219697,0.94333756,0.9447318,0.9447627,0.94656944,0.94210374,0.9421869,0.945339,0.9447023,0.94516516,0.9440128,0.9456057,0.94617915,0.9468116,0.9495752,0.9464017,0.9505646,0.94803303,0.9415248,0.9414834,0.9460653,0.94125473,0.941187
121,0.9408452,0.9411006,0.94085616,0.9410912,0.94105405,0.9406461,0.94076777,0.9406639,0.9501001,0.9414395,0.9407494,0.9422765,0.9411162,0.94175357,0.9421883,0.9412838,0.95035547,0.94291157,0.9420622,0.9418548,0.94131845,0.9412724,0.94281673,0.942281,0.95295143,0.9424031,0.94180393,0.94174975,0.941659,0.94114953,0.941693,0.94168794,0.94325495,0.9504769,0.9474919,0.9475164,0.9557053,0.9404006,0.9416507,0.94175595,0.9410612,0.9412389,0.9442759,0.94352347,0.94147706,0.9429355,0.9431879,0.94330144,0.94498634,0.9419239,0.94103,0.94112533,0.94101256,0.94141513,0.9412791,0.9411656,0.94148165,0.9412487,0.9537106,0.9471539,0.94952655,0.94646764,0.94135135,0.94342464,0.94332767,0.95776755,0.94523627,0.943864,0.9549206,0.9432058,0.942775,0.9421572,0.94254744,0.9412994,0.94161016,0.9411384,0.9445192,0.9420276,0.9424471,0.95289373,0.94101876,0.94221896,0.94261557,0.94318914,0.94484454,0.9479029,0.9599187,0.9423352,0.9471003,0.9410289,0.94168484,0.9426762,0.94219244,0.94238794,0.941691,0.9423879,0.9434611,0.94534254,0.94539624,0.94728214,0.94233567,0.94244677,0.9454381,0.9450653,0.94514364,0.9443552,0.9452687,0.94626355,0.9465629,0.9489328,0.94779485,0.9500598,0.94694036,0.94185275,0.9418406,0.94570065,0.94120085,0.9412071
122,0.94078594,0.9410071,0.94079655,0.9410178,0.9409723,0.94058996,0.9407027,0.94061255,0.94998115,0.9413675,0.9406949,0.9422018,0.94104254,0.9416233,0.94209105,0.94119817,0.95033497,0.9426692,0.9419157,0.94168043,0.9412205,0.94118017,0.9426489,0.9421751,0.95241135,0.9422567,0.9417199,0.941635,0.94153196,0.9410893,0.9416097,0.94157124,0.94310606,0.9502512,0.9470693,0.94719607,0.9554009,0.940366,0.9415762,0.9416581,0.9409879,0.9411465,0.944072,0.9434403,0.9413736,0.9428275,0.9429903,0.9431167,0.94477224,0.9418048,0.94094497,0.9410563,0.94095016,0.9413284,0.9412105,0.94108313,0.941382,0.9411762,0.9535575,0.9469506,0.9489874,0.94630295,0.94127923,0.94324404,0.9431779,0.95727384,0.94497836,0.94368047,0.9543452,0.9430207,0.94262296,0.9420171,0.94240355,0.94123834,0.941508,0.94107246,0.94440603,0.9418907,0.94233036,0.9523545,0.94094235,0.9421356,0.9424963,0.94300556,0.9446677,0.9476986,0.9596991,0.94219244,0.94669706,0.9409526,0.94162375,0.9425044,0.94201994,0.9422521,0.9415561,0.94224644,0.9433295,0.94517416,0.94514847,0.94699085,0.9422085,0.94233006,0.94524574,0.94483066,0.9449552,0.9441568,0.94510865,0.9460336,0.9463364,0.94863546,0.94740665,0.94974655,0.9466927,0.9417091,0.9417075,0.9454829,0.9411397,0.94114715
123,0.94089705,0.94116324,0.94092625,0.94117504,0.94112474,0.9406915,0.9408186,0.9407107,0.9503883,0.941541,0.9408052,0.9423921,0.9411894,0.9418159,0.94234836,0.94137764,0.95073366,0.9430489,0.9421925,0.9419007,0.9414016,0.9413349,0.9429534,0.94245386,0.9532253,0.9425049,0.9419414,0.94182026,0.94172204,0.9412097,0.9417931,0.94179296,0.9434099,0.9509109,0.9476124,0.9477252,0.95605713,0.94042814,0.9417439,0.94183797,0.94113755,0.9413093,0.94442874,0.9437078,0.94158167,0.9430893,0.94336104,0.9434563,0.9451714,0.9420537,0.941089,0.94121486,0.9410807,0.9415148,0.9413789,0.94124895,0.94156766,0.9413101,0.9541185,0.9475395,0.94979906,0.9468223,0.94143075,0.9435751,0.94348466,0.95819074,0.9453615,0.9439776,0.95505965,0.94340616,0.9429411,0.9422846,0.94266474,0.9413951,0.9416697,0.94122344,0.9446617,0.94213045,0.94252986,0.9530681,0.9410871,0.94236845,0.942761,0.94332397,0.94507056,0.9479711,0.9601563,0.94245464,0.9472604,0.94107866,0.9418165,0.94281095,0.94228214,0.94248456,0.9417425,0.9424938,0.9436027,0.94556344,0.94556576,0.94748724,0.94248754,0.94258744,0.94564515,0.9452297,0.9453638,0.9445039,0.9455284,0.94636923,0.9466874,0.9491844,0.94808334,0.95032305,0.9471166,0.94195384,0.9419533,0.9459337,0.9412817,0.94128674
124,0.9407206,0.94091916,0.94073474,0.9409257,0.9408993,0.940539,0.94064486,0.94054896,0.9493473,0.9412443,0.9406452,0.9420058,0.94097096,0.941467,0.9419756,0.9411037,0.9495578,0.94251025,0.94180846,0.9415509,0.9411666,0.94109076,0.94255394,0.9420066,0.9519349,0.9421171,0.9415756,0.9415077,0.9414003,0.9410087,0.94150597,0.941504,0.94287646,0.94984406,0.9468395,0.9468941,0.9548779,0.9403341,0.9414673,0.941553,0.9408996,0.94106424,0.94391596,0.94310474,0.94129175,0.9426603,0.94280624,0.9428675,0.9444988,0.9417,0.9408839,0.9409843,0.9408883,0.9412238,0.94114834,0.9410003,0.9412501,0.94108576,0.9528737,0.9464948,0.94859624,0.94592535,0.9411916,0.9430547,0.9429016,0.95715225,0.9446939,0.94345593,0.95396745,0.9428703,0.9425661,0.94193584,0.94227254,0.9410991,0.94140697,0.9409952,0.9441535,0.9417604,0.94217974,0.95212144,0.94087934,0.9419853,0.94238263,0.9427828,0.94440496,0.9473309,0.9595739,0.94205284,0.94643974,0.940873,0.9415041,0.9423744,0.94188666,0.94209856,0.9414403,0.9421174,0.9429871,0.9449275,0.9448292,0.9467559,0.94204754,0.94211566,0.9449346,0.9444173,0.9447317,0.94401443,0.94475377,0.9455231,0.9460418,0.9483295,0.9471422,0.9493408,0.94636977,0.94161344,0.9415275,0.9452237,0.94105536,0.94104284
